dist,value
296,2574.25390625
297,2574.25390625
298,2574.27587890625
299,2574.362060546875
300,2574.412109375
301,2574.4970703125
302,2574.4970703125
303,2574.5830078125
304,2574.66796875
305,2574.693115234375
306,2574.7451171875
307,2574.743896484375
308,2574.791015625
309,2574.737060546875
310,2574.7041015625
311,2574.7470703125
312,2574.81591796875
313,2574.83203125
314,2574.825927734375
315,2574.8330078125
316,2574.847900390625
317,2574.847900390625
318,2574.867919921875
319,2574.887939453125
320,2574.889892578125
321,2574.907958984375
322,2574.909912109375
323,2574.929931640625
324,2574.949951171875
325,2574.949951171875
326,2574.972900390625
327,2574.98291015625
328,2574.9951171875
329,2575.0
330,2575.0
331,2575.031005859375
332,2575.044921875
333,2575.0439453125
334,2575.05908203125
335,2575.05908203125
336,2575.072998046875
337,2575.0869140625
338,2575.0859375
339,2575.10009765625
340,2575.10009765625
341,2575.114990234375
342,2575.12890625
343,2575.1279296875
344,2575.092041015625
345,2575.092041015625
346,2575.10009765625
347,2575.138916015625
348,2575.1279296875
349,2575.133056640625
350,2575.1220703125
351,2575.137939453125
352,2575.153076171875
353,2575.1630859375
354,2575.16796875
355,2575.16796875
356,2575.156982421875
357,2575.160888671875
358,2575.172119140625
359,2575.20703125
360,2575.257080078125
361,2575.18603515625
362,2575.220947265625
363,2575.237060546875
364,2575.27490234375
365,2575.258056640625
366,2575.285888671875
367,2575.27392578125
368,2575.27392578125
369,2575.287109375
370,2575.319091796875
371,2575.326904296875
372,2575.368896484375
373,2575.368896484375
374,2575.39404296875
375,2575.39599609375
376,2575.389892578125
377,2575.407958984375
378,2575.407958984375
379,2575.416015625
380,2575.387939453125
381,2575.39599609375
382,2575.443115234375
383,2575.443115234375
384,2575.5458984375
385,2575.528076171875
386,2575.537109375
387,2575.530029296875
388,2575.531005859375
389,2575.512939453125
390,2575.52587890625
391,2575.406982421875
392,2575.3759765625
393,2575.428955078125
394,2575.445068359375
395,2575.498046875
396,2575.512939453125
397,2575.550048828125
398,2575.60205078125
399,2575.616943359375
400,2575.66796875
401,2575.68310546875
402,2575.719970703125
403,2575.737060546875
404,2575.739013671875
405,2575.75390625
406,2575.756103515625
407,2575.76806640625
408,2575.778076171875
409,2575.780029296875
410,2575.778076171875
411,2575.778076171875
412,2575.722900390625
413,2575.697998046875
414,2575.702880859375
415,2575.7099609375
416,2575.7099609375
417,2575.77490234375
418,2575.8291015625
419,2575.84912109375
420,2575.903076171875
421,2575.94091796875
422,2575.990966796875
423,2576.027099609375
424,2576.02197265625
425,2576.056884765625
426,2576.097900390625
427,2576.093017578125
428,2576.12890625
429,2576.1240234375
430,2576.157958984375
431,2576.169921875
432,2576.153076171875
433,2576.15087890625
434,2576.134033203125
435,2576.14990234375
436,2576.14794921875
437,2576.159912109375
438,2576.180908203125
439,2576.202880859375
440,2576.205078125
441,2576.22900390625
442,2576.251953125
443,2576.27587890625
444,2576.298095703125
445,2576.300048828125
446,2576.323974609375
447,2576.346923828125
448,2576.37109375
449,2576.39404296875
450,2576.39501953125
451,2576.4189453125
452,2576.44189453125
453,2576.466064453125
454,2576.468017578125
455,2576.489990234375
456,2576.513916015625
457,2576.537109375
458,2576.56103515625
459,2576.56298828125
460,2576.527099609375
461,2576.488037109375
462,2576.485107421875
463,2576.551025390625
464,2576.58203125
465,2576.616943359375
466,2576.68408203125
467,2576.718994140625
468,2576.784912109375
469,2576.7919921875
470,2576.820068359375
471,2576.85791015625
472,2576.887939453125
473,2576.89599609375
474,2576.93408203125
475,2576.964111328125
476,2577.001953125
477,2577.031982421875
478,2577.0400390625
479,2577.077880859375
480,2577.10791015625
481,2577.14599609375
482,2577.18994140625
483,2577.18994140625
484,2577.243896484375
485,2577.2451171875
486,2577.256103515625
487,2577.26806640625
488,2577.26806640625
489,2577.279052734375
490,2577.280029296875
491,2577.291015625
492,2577.302001953125
493,2577.302001953125
494,2577.31396484375
495,2577.33203125
496,2577.281982421875
497,2577.279052734375
498,2577.236083984375
499,2577.304931640625
500,2577.37109375
501,2577.300048828125
502,2577.2900390625
503,2577.202880859375
504,2577.306884765625
505,2577.39990234375
506,2577.51904296875
507,2577.509033203125
508,2577.52099609375
509,2577.52392578125
510,2577.537109375
511,2577.554931640625
512,2577.571044921875
513,2577.5830078125
514,2577.612060546875
515,2577.639892578125
516,2577.639892578125
517,2577.68505859375
518,2577.68505859375
519,2577.72509765625
520,2577.7900390625
521,2577.7900390625
522,2577.81494140625
523,2577.803955078125
524,2577.9130859375
525,2577.718994140625
526,2577.718994140625
527,2577.662109375
528,2577.68310546875
529,2577.68505859375
530,2577.677001953125
531,2577.677001953125
532,2577.657958984375
533,2577.64990234375
534,2577.6640625
535,2577.68505859375
536,2577.654052734375
537,2577.660888671875
538,2577.68896484375
539,2577.72998046875
540,2577.742919921875
541,2577.7548828125
542,2577.7548828125
543,2577.759033203125
544,2577.760009765625
545,2577.758056640625
546,2577.759033203125
547,2577.779052734375
548,2577.8369140625
549,2577.81689453125
550,2577.819091796875
551,2577.785888671875
552,2577.7529296875
553,2577.89404296875
554,2577.888916015625
555,2577.97900390625
556,2577.919921875
557,2577.947998046875
558,2577.910888671875
559,2577.910888671875
560,2577.97705078125
561,2577.9970703125
562,2577.945068359375
563,2577.886962890625
564,2577.886962890625
565,2577.839111328125
566,2577.8359375
567,2577.94091796875
568,2577.962890625
569,2577.962890625
570,2577.97900390625
571,2577.95703125
572,2577.971923828125
573,2577.988037109375
574,2577.988037109375
575,2578.00390625
576,2578.02001953125
577,2577.9970703125
578,2578.0048828125
579,2577.972900390625
580,2577.919921875
581,2577.923095703125
582,2577.9140625
583,2577.97705078125
584,2578.001953125
585,2577.989990234375
586,2577.992919921875
587,2577.986083984375
588,2578.01708984375
589,2578.010986328125
590,2578.035888671875
591,2578.06103515625
592,2578.054931640625
593,2578.0869140625
594,2578.080078125
595,2578.10595703125
596,2578.131103515625
597,2578.125
598,2578.156005859375
599,2578.152099609375
600,2578.195068359375
601,2578.238037109375
602,2578.238037109375
603,2578.281005859375
604,2578.322998046875
605,2578.35107421875
606,2578.388916015625
607,2578.388916015625
608,2578.427978515625
609,2578.466064453125
610,2578.487060546875
611,2578.52490234375
612,2578.52490234375
613,2578.56298828125
614,2578.60205078125
615,2578.6220703125
616,2578.660888671875
617,2578.660888671875
618,2578.698974609375
619,2578.72412109375
620,2578.7080078125
621,2578.721923828125
622,2578.7080078125
623,2578.7080078125
624,2578.70703125
625,2578.693115234375
626,2578.70703125
627,2578.719970703125
628,2578.738037109375
629,2578.77099609375
630,2578.7509765625
631,2578.6630859375
632,2578.718017578125
633,2578.60595703125
634,2578.60400390625
635,2578.5791015625
636,2578.568115234375
637,2578.571044921875
638,2578.573974609375
639,2578.6298828125
640,2578.631103515625
641,2578.68505859375
642,2578.596923828125
643,2578.5849609375
644,2578.56103515625
645,2578.56103515625
646,2578.7099609375
647,2578.616943359375
648,2578.699951171875
649,2578.798095703125
650,2578.798095703125
651,2578.94189453125
652,2578.927001953125
653,2578.81103515625
654,2578.843994140625
655,2578.843994140625
656,2578.799072265625
657,2578.85400390625
658,2578.784912109375
659,2578.843994140625
660,2578.843994140625
661,2578.821044921875
662,2578.990966796875
663,2579.0849609375
664,2578.958984375
665,2579.052978515625
666,2579.055908203125
667,2579.010986328125
668,2578.925048828125
669,2578.9609375
670,2578.965087890625
671,2578.9560546875
672,2578.98291015625
673,2578.97412109375
674,2579.010986328125
675,2579.037109375
676,2579.02490234375
677,2579.044921875
678,2579.032958984375
679,2579.06494140625
680,2579.0849609375
681,2579.072998046875
682,2579.093994140625
683,2579.093994140625
684,2579.18408203125
685,2579.14599609375
686,2579.166015625
687,2579.125
688,2579.125
689,2579.132080078125
690,2579.18994140625
691,2579.2099609375
692,2579.237060546875
693,2579.237060546875
694,2579.242919921875
695,2579.2490234375
696,2579.27587890625
697,2579.281005859375
698,2579.260009765625
699,2579.287109375
700,2579.27587890625
701,2579.283935546875
702,2579.3310546875
703,2579.368896484375
704,2579.3779296875
705,2579.426025390625
706,2579.43896484375
707,2579.48388671875
708,2579.5419921875
709,2579.5419921875
710,2579.60009765625
711,2579.59912109375
712,2579.657958984375
713,2579.716064453125
714,2579.716064453125
715,2579.77392578125
716,2579.77294921875
717,2579.83203125
718,2579.889892578125
719,2579.888916015625
720,2579.947021484375
721,2579.947021484375
722,2579.965087890625
723,2579.98291015625
724,2579.962890625
725,2579.919921875
726,2579.919921875
727,2579.89892578125
728,2579.97802734375
729,2580.033935546875
730,2580.12890625
731,2580.1689453125
732,2580.22412109375
733,2580.239990234375
734,2580.125
735,2580.154052734375
736,2580.176025390625
737,2580.23291015625
738,2580.333984375
739,2580.443115234375
740,2580.534912109375
741,2580.530029296875
742,2580.6259765625
743,2580.718017578125
744,2580.81396484375
745,2580.784912109375
746,2580.79296875
747,2580.757080078125
748,2580.719970703125
749,2580.716064453125
750,2580.824951171875
751,2580.827880859375
752,2580.8359375
753,2580.842041015625
754,2580.823974609375
755,2580.847900390625
756,2580.84912109375
757,2580.8359375
758,2580.842041015625
759,2580.81103515625
760,2580.81103515625
761,2580.757080078125
762,2580.8291015625
763,2580.77392578125
764,2580.718994140625
765,2580.718994140625
766,2580.73193359375
767,2580.740966796875
768,2580.77490234375
769,2580.799072265625
770,2580.806884765625
771,2580.801025390625
772,2580.660888671875
773,2580.47509765625
774,2580.444091796875
775,2580.2900390625
776,2580.39794921875
777,2580.656982421875
778,2580.875
779,2580.85693359375
780,2580.7939453125
781,2580.708984375
782,2580.6650390625
783,2580.52294921875
784,2580.571044921875
785,2580.455078125
786,2580.637939453125
787,2580.60791015625
788,2580.701904296875
789,2580.696044921875
790,2580.737060546875
791,2580.760009765625
792,2580.7548828125
793,2580.7548828125
794,2580.7919921875
795,2580.85693359375
796,2580.89208984375
797,2580.7919921875
798,2580.7919921875
799,2580.821044921875
800,2580.8798828125
801,2580.94091796875
802,2581.001953125
803,2581.001953125
804,2581.06396484375
805,2581.123046875
806,2581.181884765625
807,2581.215087890625
808,2581.215087890625
809,2581.242919921875
810,2581.22607421875
811,2581.2470703125
812,2581.284912109375
813,2581.26806640625
814,2581.2890625
815,2581.306884765625
816,2581.387939453125
817,2581.455078125
818,2581.51904296875
819,2581.56689453125
820,2581.55908203125
821,2581.552978515625
822,2581.552001953125
823,2581.544921875
824,2581.530029296875
825,2581.493896484375
826,2581.498046875
827,2581.48193359375
828,2581.486083984375
829,2581.48193359375
830,2581.488037109375
831,2581.488037109375
832,2581.492919921875
833,2581.5009765625
834,2581.506103515625
835,2581.510009765625
836,2581.510009765625
837,2581.52294921875
838,2581.530029296875
839,2581.534912109375
840,2581.5400390625
841,2581.5400390625
842,2581.5439453125
843,2581.552001953125
844,2581.555908203125
845,2581.56103515625
846,2581.56103515625
847,2581.56494140625
848,2581.572998046875
849,2581.583984375
850,2581.597900390625
851,2581.597900390625
852,2581.613037109375
853,2581.626953125
854,2581.62890625
855,2581.613037109375
856,2581.5458984375
857,2581.341064453125
858,2581.31689453125
859,2581.39697265625
860,2581.347900390625
861,2581.33203125
862,2581.235107421875
863,2581.2880859375
864,2581.2958984375
865,2581.384033203125
866,2581.341064453125
867,2581.43896484375
868,2581.51708984375
869,2581.51611328125
870,2581.54296875
871,2581.56201171875
872,2581.635009765625
873,2581.653076171875
874,2581.653076171875
875,2581.64794921875
876,2581.659912109375
877,2581.655029296875
878,2581.64990234375
879,2581.64990234375
880,2581.64599609375
881,2581.656982421875
882,2581.652099609375
883,2581.866943359375
884,2581.866943359375
885,2581.864990234375
886,2581.863037109375
887,2581.863037109375
888,2581.861083984375
889,2581.861083984375
890,2581.85888671875
891,2581.89501953125
892,2581.89599609375
893,2581.955078125
894,2581.955078125
895,2582.007080078125
896,2581.9208984375
897,2581.944091796875
898,2581.958984375
899,2581.98193359375
900,2582.02099609375
901,2582.05908203125
902,2582.0830078125
903,2582.097900390625
904,2582.12109375
905,2582.158935546875
906,2582.197998046875
907,2582.220947265625
908,2582.236083984375
909,2582.1220703125
910,2581.679931640625
911,2582.132080078125
912,2582.070068359375
913,2582.073974609375
914,2582.10888671875
915,2581.989990234375
916,2581.949951171875
917,2581.949951171875
918,2581.909912109375
919,2581.927978515625
920,2582.0029296875
921,2582.12890625
922,2582.12890625
923,2582.26806640625
924,2582.406005859375
925,2582.470947265625
926,2582.60888671875
927,2582.60888671875
928,2582.64404296875
929,2582.591064453125
930,2582.587890625
931,2582.576904296875
932,2582.576904296875
933,2582.615966796875
934,2582.51806640625
935,2582.48291015625
936,2582.44091796875
937,2582.34912109375
938,2582.4560546875
939,2582.3349609375
940,2582.4169921875
941,2582.508056640625
942,2582.56201171875
943,2582.781982421875
944,2582.948974609375
945,2583.012939453125
946,2582.992919921875
947,2583.031982421875
948,2583.06298828125
949,2583.06396484375
950,2583.177978515625
951,2583.068115234375
952,2583.14404296875
953,2583.15087890625
954,2583.157958984375
955,2583.153076171875
956,2583.123046875
957,2583.0810546875
958,2583.0830078125
959,2583.06396484375
960,2583.06396484375
961,2583.14794921875
962,2583.06201171875
963,2583.02490234375
964,2583.06201171875
965,2583.06201171875
966,2583.1220703125
967,2583.10498046875
968,2583.2109375
969,2583.256103515625
970,2583.256103515625
971,2583.260986328125
972,2583.14794921875
973,2583.1708984375
974,2583.216064453125
975,2583.239990234375
976,2583.263916015625
977,2583.31201171875
978,2583.3369140625
979,2583.361083984375
980,2583.408935546875
981,2583.43408203125
982,2583.47509765625
983,2583.49609375
984,2583.514892578125
985,2583.554931640625
986,2583.575927734375
987,2583.615966796875
988,2583.636962890625
989,2583.64306640625
990,2583.501953125
991,2583.44091796875
992,2583.48095703125
993,2583.490966796875
994,2583.528076171875
995,2583.575927734375
996,2583.5859375
997,2583.633056640625
998,2583.64404296875
999,2583.680908203125
1000,2583.72802734375
1001,2583.738037109375
1002,2583.785888671875
1003,2583.785888671875
1004,2583.8330078125
1005,2583.881103515625
1006,2583.89111328125
1007,2583.93798828125
1008,2583.97607421875
1009,2583.986083984375
1010,2584.032958984375
1011,2584.04296875
1012,2584.091064453125
1013,2584.1279296875
1014,2584.137939453125
1015,2584.18603515625
1016,2584.196044921875
1017,2584.242919921875
1018,2584.281005859375
1019,2584.291015625
1020,2584.337890625
1021,2584.347900390625
1022,2584.385009765625
1023,2584.43310546875
1024,2584.443115234375
1025,2584.489990234375
1026,2584.5009765625
1027,2584.533935546875
1028,2584.572998046875
1029,2584.587890625
1030,2584.626953125
1031,2584.64208984375
1032,2584.666015625
1033,2584.73388671875
1034,2584.75390625
1035,2584.77099609375
1036,2584.7451171875
1037,2584.7451171875
1038,2584.718994140625
1039,2584.845947265625
1040,2584.89501953125
1041,2584.902099609375
1042,2584.944091796875
1043,2584.990966796875
1044,2585.010009765625
1045,2585.02490234375
1046,2585.02490234375
1047,2585.06494140625
1048,2585.115966796875
1049,2585.156005859375
1050,2585.2060546875
1051,2585.215087890625
1052,2585.2509765625
1053,2585.2958984375
1054,2585.323974609375
1055,2585.35791015625
1056,2585.409912109375
1057,2585.39990234375
1058,2585.464111328125
1059,2585.4619140625
1060,2585.52001953125
1061,2585.572998046875
1062,2585.625
1063,2585.527099609375
1064,2585.513916015625
1065,2585.60400390625
1066,2585.60400390625
1067,2585.548095703125
1068,2585.47802734375
1069,2585.5048828125
1070,2585.5048828125
1071,2585.532958984375
1072,2585.5380859375
1073,2585.62890625
1074,2585.633056640625
1075,2585.633056640625
1076,2585.654052734375
1077,2585.680908203125
1078,2585.697998046875
1079,2585.907958984375
1080,2585.907958984375
1081,2586.14306640625
1082,2586.34912109375
1083,2586.62109375
1084,2586.68798828125
1085,2586.89306640625
1086,2587.1650390625
1087,2587.3701171875
1088,2587.64208984375
1089,2587.708984375
1090,2587.9150390625
1091,2588.18701171875
1092,2588.25390625
1093,2588.4208984375
1094,2588.593017578125
1095,2588.60498046875
1096,2588.80908203125
1097,2589.035888671875
1098,2589.032958984375
1099,2589.08203125
1100,2589.43408203125
1101,2589.818115234375
1102,2589.8798828125
1103,2589.802978515625
1104,2589.757080078125
1105,2589.695068359375
1106,2589.72412109375
1107,2589.827880859375
1108,2589.827880859375
1109,2589.93310546875
1110,2589.989013671875
1111,2590.02099609375
1112,2589.989013671875
1113,2589.989013671875
1114,2589.95703125
1115,2589.946044921875
1116,2589.9140625
1117,2589.986083984375
1118,2589.986083984375
1119,2590.1669921875
1120,2590.093994140625
1121,2590.027099609375
1122,2590.154052734375
1123,2590.154052734375
1124,2590.09912109375
1125,2590.0029296875
1126,2590.159912109375
1127,2590.14794921875
1128,2590.35400390625
1129,2590.547119140625
1130,2590.68896484375
1131,2590.72900390625
1132,2590.5048828125
1133,2590.5458984375
1134,2590.48095703125
1135,2590.5380859375
1136,2590.64208984375
1137,2590.6240234375
1138,2590.735107421875
1139,2590.89306640625
1140,2591.052001953125
1141,2591.1630859375
1142,2591.14892578125
1143,2591.23388671875
1144,2591.300048828125
1145,2591.366943359375
1146,2591.451904296875
1147,2591.43310546875
1148,2591.51806640625
1149,2591.55908203125
1150,2591.52197265625
1151,2591.52197265625
1152,2591.486083984375
1153,2591.492919921875
1154,2591.4560546875
1155,2591.4189453125
1156,2591.4189453125
1157,2591.3701171875
1158,2591.381103515625
1159,2591.388916015625
1160,2591.35888671875
1161,2591.35888671875
1162,2591.2919921875
1163,2591.22607421875
1164,2591.205078125
1165,2591.138916015625
1166,2591.138916015625
1167,2591.072998046875
1168,2591.006103515625
1169,2591.001953125
1170,2590.966064453125
1171,2590.967041015625
1172,2590.931884765625
1173,2590.89697265625
1174,2590.89794921875
1175,2590.862060546875
1176,2590.863037109375
1177,2590.79296875
1178,2590.614990234375
1179,2590.47607421875
1180,2590.43798828125
1181,2590.299072265625
1182,2590.12109375
1183,2589.943115234375
1184,2589.803955078125
1185,2589.76611328125
1186,2589.6259765625
1187,2589.448974609375
1188,2589.27099609375
1189,2589.27099609375
1190,2589.093994140625
1191,2588.916015625
1192,2588.777099609375
1193,2588.59912109375
1194,2588.59912109375
1195,2588.422119140625
1196,2588.258056640625
1197,2588.152099609375
1198,2588.029052734375
1199,2588.029052734375
1200,2587.906005859375
1201,2587.781982421875
1202,2587.677001953125
1203,2587.553955078125
1204,2587.553955078125
1205,2587.429931640625
1206,2587.346923828125
1207,2587.404052734375
1208,2587.47412109375
1209,2587.47412109375
1210,2587.5419921875
1211,2587.610107421875
1212,2587.6640625
1213,2587.677978515625
1214,2587.73193359375
1215,2587.800048828125
1216,2587.867919921875
1217,2587.9208984375
1218,2587.93603515625
1219,2587.989990234375
1220,2588.056884765625
1221,2588.125
1222,2588.178955078125
1223,2588.194091796875
1224,2588.261962890625
1225,2588.31494140625
1226,2588.383056640625
1227,2588.43701171875
1228,2588.450927734375
1229,2588.51904296875
1230,2588.572998046875
1231,2588.64111328125
1232,2588.64111328125
1233,2588.696044921875
1234,2588.73291015625
1235,2588.779052734375
1236,2588.81689453125
1237,2588.81689453125
1238,2588.85400390625
1239,2588.89208984375
1240,2588.93701171875
1241,2588.97509765625
1242,2588.97509765625
1243,2589.011962890625
1244,2589.050048828125
1245,2589.094970703125
1246,2589.0029296875
1247,2589.0029296875
1248,2588.77587890625
1249,2588.60302734375
1250,2588.6708984375
1251,2588.736083984375
1252,2588.73388671875
1253,2588.802001953125
1254,2588.866943359375
1255,2588.949951171875
1256,2588.991943359375
1257,2589.1279296875
1258,2589.220947265625
1259,2589.35595703125
1260,2589.449951171875
1261,2589.491943359375
1262,2589.626953125
1263,2589.719970703125
1264,2589.85595703125
1265,2589.948974609375
1266,2589.990966796875
1267,2590.126953125
1268,2590.219970703125
1269,2590.35498046875
1270,2590.448974609375
1271,2590.490966796875
1272,2590.6259765625
1273,2590.719970703125
1274,2590.85498046875
1275,2590.85498046875
1276,2590.989990234375
1277,2591.1259765625
1278,2591.218994140625
1279,2591.35498046875
1280,2591.35498046875
1281,2591.489990234375
1282,2591.625
1283,2591.718994140625
1284,2591.85400390625
1285,2591.89599609375
1286,2591.989990234375
1287,2592.125
1288,2592.218994140625
1289,2592.35400390625
1290,2592.39599609375
1291,2592.489013671875
1292,2592.625
1293,2592.718017578125
1294,2592.760009765625
1295,2592.89599609375
1296,2592.989013671875
1297,2593.1240234375
1298,2593.218017578125
1299,2593.260009765625
1300,2593.39501953125
1301,2593.489013671875
1302,2593.60498046875
1303,2593.655029296875
1304,2593.697021484375
1305,2593.7880859375
1306,2593.839111328125
1307,2593.929931640625
1308,2593.98095703125
1309,2594.02197265625
1310,2594.114013671875
1311,2594.1650390625
1312,2594.279052734375
1313,2594.339111328125
1314,2594.360107421875
1315,2594.281005859375
1316,2594.2958984375
1317,2594.27197265625
1318,2594.221923828125
1319,2594.20703125
1320,2594.260986328125
1321,2594.202880859375
1322,2594.22802734375
1323,2594.26904296875
1324,2594.0830078125
1325,2593.64111328125
1326,2593.43896484375
1327,2592.9580078125
1328,2592.705078125
1329,2592.511962890625
1330,2592.47705078125
1331,2592.48095703125
1332,2592.49609375
1333,2592.467041015625
1334,2592.468994140625
1335,2592.470947265625
1336,2592.47509765625
1337,2592.486083984375
1338,2592.51611328125
1339,2592.51904296875
1340,2592.570068359375
1341,2592.5869140625
1342,2592.635009765625
1343,2592.714111328125
1344,2592.635009765625
1345,2592.410888671875
1346,2592.511962890625
1347,2592.511962890625
1348,2592.590087890625
1349,2592.506103515625
1350,2592.51708984375
1351,2592.5458984375
1352,2592.5458984375
1353,2592.510986328125
1354,2592.472900390625
1355,2592.485107421875
1356,2592.6689453125
1357,2592.6689453125
1358,2592.947021484375
1359,2593.117919921875
1360,2593.39599609375
1361,2593.583984375
1362,2593.674072265625
1363,2593.85693359375
1364,2593.882080078125
1365,2593.77294921875
1366,2593.677001953125
1367,2593.705078125
1368,2593.72509765625
1369,2593.738037109375
1370,2593.7958984375
1371,2593.804931640625
1372,2593.9208984375
1373,2594.14404296875
1374,2594.2080078125
1375,2594.260009765625
1376,2594.30908203125
1377,2594.375
1378,2594.39697265625
1379,2594.43310546875
1380,2594.43310546875
1381,2594.49609375
1382,2594.5458984375
1383,2594.60205078125
1384,2594.656982421875
1385,2594.656982421875
1386,2594.64990234375
1387,2594.657958984375
1388,2594.696044921875
1389,2594.718994140625
1390,2594.718994140625
1391,2594.52294921875
1392,2594.343994140625
1393,2594.43896484375
1394,2594.56494140625
1395,2594.56494140625
1396,2594.623046875
1397,2594.696044921875
1398,2594.950927734375
1399,2595.136962890625
1400,2595.136962890625
1401,2595.27099609375
1402,2595.39501953125
1403,2595.64599609375
1404,2595.75
1405,2595.827880859375
1406,2595.93603515625
1407,2595.85107421875
1408,2595.759033203125
1409,2595.739013671875
1410,2595.5810546875
1411,2595.299072265625
1412,2595.22705078125
1413,2595.27392578125
1414,2595.364990234375
1415,2595.426025390625
1416,2595.5009765625
1417,2595.511962890625
1418,2595.531005859375
1419,2595.535888671875
1420,2595.56396484375
1421,2595.60205078125
1422,2595.632080078125
1423,2595.632080078125
1424,2595.674072265625
1425,2595.659912109375
1426,2595.7060546875
1427,2595.760009765625
1428,2595.760009765625
1429,2595.777099609375
1430,2595.761962890625
1431,2595.762939453125
1432,2595.76708984375
1433,2595.76708984375
1434,2595.845947265625
1435,2595.843994140625
1436,2595.9951171875
1437,2596.007080078125
1438,2596.007080078125
1439,2596.092041015625
1440,2596.117919921875
1441,2596.10498046875
1442,2596.14501953125
1443,2596.132080078125
1444,2596.22705078125
1445,2596.427001953125
1446,2596.55908203125
1447,2596.587890625
1448,2596.719970703125
1449,2596.881103515625
1450,2597.0419921875
1451,2597.174072265625
1452,2597.2041015625
1453,2597.3349609375
1454,2597.60400390625
1455,2597.947021484375
1456,2598.14404296875
1457,2598.2060546875
1458,2598.48095703125
1459,2599.054931640625
1460,2599.527099609375
1461,2599.864013671875
1462,2599.9169921875
1463,2600.0458984375
1464,2600.054931640625
1465,2600.033935546875
1466,2600.033935546875
1467,2600.034912109375
1468,2599.97998046875
1469,2600.033935546875
1470,2600.131103515625
1471,2600.131103515625
1472,2600.22802734375
1473,2600.324951171875
1474,2600.363037109375
1475,2600.4609375
1476,2600.4609375
1477,2600.55810546875
1478,2600.655029296875
1479,2600.693115234375
1480,2600.7900390625
1481,2600.7900390625
1482,2600.886962890625
1483,2600.985107421875
1484,2601.028076171875
1485,2601.08203125
1486,2601.132080078125
1487,2601.236083984375
1488,2601.340087890625
1489,2601.416015625
1490,2601.444091796875
1491,2601.52001953125
1492,2601.7490234375
1493,2602.06689453125
1494,2602.0380859375
1495,2602.047119140625
1496,2602.02490234375
1497,2601.989013671875
1498,2601.952880859375
1499,2601.929931640625
1500,2601.9169921875
1501,2601.85107421875
1502,2601.833984375
1503,2601.89111328125
1504,2601.90087890625
1505,2601.89892578125
1506,2601.904052734375
1507,2601.964111328125
1508,2601.93994140625
1509,2601.93994140625
1510,2601.85205078125
1511,2601.839111328125
1512,2601.844970703125
1513,2601.83203125
1514,2601.83203125
1515,2601.819091796875
1516,2601.805908203125
1517,2601.81201171875
1518,2601.799072265625
1519,2601.799072265625
1520,2601.781982421875
1521,2601.827880859375
1522,2601.85693359375
1523,2601.89111328125
1524,2601.89111328125
1525,2601.924072265625
1526,2601.9580078125
1527,2601.986083984375
1528,2601.966064453125
1529,2601.89208984375
1530,2601.64892578125
1531,2601.493896484375
1532,2601.465087890625
1533,2601.493896484375
1534,2601.594970703125
1535,2601.666015625
1536,2601.76904296875
1537,2601.81298828125
1538,2601.801025390625
1539,2601.720947265625
1540,2601.589111328125
1541,2601.72607421875
1542,2601.719970703125
1543,2601.783935546875
1544,2602.136962890625
1545,2602.422119140625
1546,2602.389892578125
1547,2602.306884765625
1548,2602.193115234375
1549,2601.9970703125
1550,2601.94189453125
1551,2601.868896484375
1552,2601.868896484375
1553,2601.81494140625
1554,2601.7529296875
1555,2601.701904296875
1556,2601.66796875
1557,2601.66796875
1558,2601.656982421875
1559,2601.64599609375
1560,2601.662109375
1561,2601.64990234375
1562,2601.6220703125
1563,2601.637939453125
1564,2601.669921875
1565,2602.076904296875
1566,2603.2080078125
1567,2603.617919921875
1568,2604.927001953125
1569,2605.823974609375
1570,2606.155029296875
1571,2606.178955078125
1572,2606.532958984375
1573,2606.925048828125
1574,2607.176025390625
1575,2607.361083984375
1576,2607.169921875
1577,2607.4599609375
1578,2607.653076171875
1579,2608.06005859375
1580,2608.304931640625
1581,2608.35009765625
1582,2608.56494140625
1583,2608.77099609375
1584,2608.89111328125
1585,2608.631103515625
1586,2608.8330078125
1587,2608.77490234375
1588,2609.10400390625
1589,2609.27001953125
1590,2609.27001953125
1591,2609.556884765625
1592,2609.717041015625
1593,2609.718017578125
1594,2609.825927734375
1595,2609.85302734375
1596,2609.9169921875
1597,2610.006103515625
1598,2610.10400390625
1599,2610.24609375
1600,2610.2900390625
1601,2610.387939453125
1602,2610.530029296875
1603,2610.6279296875
1604,2610.77001953125
1605,2610.81396484375
1606,2610.912109375
1607,2611.053955078125
1608,2611.153076171875
1609,2611.569091796875
1610,2611.552978515625
1611,2611.625
1612,2611.626953125
1613,2611.825927734375
1614,2612.09912109375
1615,2612.751953125
1616,2613.02001953125
1617,2613.988037109375
1618,2614.39697265625
1619,2614.404052734375
1620,2614.60888671875
1621,2614.927978515625
1622,2615.89208984375
1623,2617.260009765625
1624,2617.260009765625
1625,2618.259033203125
1626,2618.866943359375
1627,2619.947021484375
1628,2620.4208984375
1629,2620.4208984375
1630,2620.85400390625
1631,2621.406005859375
1632,2621.840087890625
1633,2621.719970703125
1634,2622.27294921875
1635,2622.612060546875
1636,2622.85693359375
1637,2623.083984375
1638,2622.97900390625
1639,2623.294921875
1640,2623.39306640625
1641,2623.907958984375
1642,2624.034912109375
1643,2623.574951171875
1644,2623.85595703125
1645,2623.739990234375
1646,2624.111083984375
1647,2623.781005859375
